"6","医療","ルーメン","WAH-X","4","融合剤","2","80000","6-9","他の医療禁止","4","60","結晶制御装置","3","100000","4","20","ナノフレーク","4","120000"
"6","医療","ルーメン","WAH-Y","4","結晶制御装置","2","80000","OF-5","他の医療禁止","4","60","D32鋼","3","100000","4","20","融合剤","4","120000"
"6","医療","シャイニング","PHY-Y","4","結晶制御装置","2","80000","5-8","他の医療禁止","4","60","ナノフレーク","3","100000","4","20","D32鋼","4","120000"
"6","医療","シャイニング","PHY-X","4","結晶制御装置","2","80000","NL-5","味方オペレーターが撃破されない","4","60","融合剤","3","100000","4","20","ナノフレーク","4","120000"
"6","医療","ケルシー","PHY-X","4","D32鋼","2","80000","5-10","S3を4回以上","4","60","結晶制御装置","3","100000","4","20","融合剤","4","120000"
"6","医療","ケルシー","PHY-Y","4","結晶制御装置","2","80000","5-10","Mephisto","4","60","融合剤","3","100000","4","20","ナノフレーク","4","120000"
"6","補助","マゼラン","SUM-X","4","融合剤","2","80000","2-5","他は先鋒のみ","4","60","ナノフレーク","3","100000","4","20","D32鋼","4","120000"
"6","補助","マゼラン","SUM-Y","4","融合剤","2","80000","2-2","他は先鋒のみ","4","60","結晶制御装置","3","100000","4","20","ナノフレーク","4","120000"
"6","補助","リィン","SUM-Y","4","融合剤","2","80000","3-4","他は5人以下","4","60","D32鋼","3","100000","4","20","融合剤","4","120000"
"6","補助","アンジェリーナ","DEC-Y","4","ナノフレーク","2","80000","4-4","他は4人以下","4","60","融合剤","3","100000","4","20","D32鋼","4","120000"
"6","補助","アンジェリーナ","DEC-X","4","ナノフレーク","2","80000","2-7","他は特殊のみで2人以下","4","60","D32鋼","3","100000","4","20","結晶制御装置","4","120000"
"6","補助","スズラン","DEC-X","4","D32鋼","2","80000","TW-7","他の補助禁止","4","60","結晶制御装置","3","100000","4","20","融合剤","4","120000"
"6","補助","ノーシス","UMD-X","4","D32鋼","2","80000","BI-7","他の補助禁止","4","60","融合剤","3","100000","4","20","ナノフレーク","4","120000"
"6","補助","ステインレス","CRA-X","4","結晶制御装置","2","80000","11-6","枯朽サルカズ戦士15体以上","4","60","融合剤","3","100000","4","20","ナノフレーク","4","120000"
"6","特殊","ファントム","EXE-X","4","融合剤","2","80000","3-6","迷彩術師6体以上","4","60","D32鋼","3","100000","4","20","結晶制御装置","4","120000"
"6","特殊","ファントム","EXE-Y","4","D32鋼","2","80000","DM-5","","4","60","融合剤","3","100000","4","20","ナノフレーク","4","120000"
"6","特殊","血掟テキサス","EXE-Y","4","ナノフレーク","2","80000","CB-8","灰尾2体以上","4","60","結晶制御装置","3","100000","4","20","融合剤","4","120000"
"6","特殊","キリンXヤトウ","EXE-X","4","D32鋼","2","80000","3-7","砲兵2体以上","4","60","ナノフレーク","3","100000","4","20","結晶制御装置","4","120000"
"6","特殊","リー","MER-X","4","D32鋼","2","80000","3-1","他は先鋒・狙撃・医療のみ","4","60","融合剤","3","100000","4","20","ナノフレーク","4","120000"
"6","特殊","帰溟スペクター","PUM-X","4","結晶制御装置","2","80000","SV-EX-1","嚢海のクローラー1体以上","4","60","ナノフレーク","3","100000","4","20","D32鋼","4","120000"
"6","特殊","帰溟スペクター","PUM-Y","4","融合剤","2","80000","S4-1","10体以上","4","60","ナノフレーク","3","100000","4","20","D32鋼","4","120000"
"6","特殊","グレイディーア","HOK-X","4","ナノフレーク","2","80000","SV-EX-5","富栄養化したリーパーを1体以上落とす","4","60","D32鋼","3","100000","4","20","結晶制御装置","4","120000"
"6","特殊","ミヅキ","AMB-X","4","D32鋼","2","80000","4-3","サルカズ狙撃兵2体以上","4","60","融合剤","3","100000","4","20","ナノフレーク","4","120000"
"6","特殊","ミヅキ","AMB-Y","4","D32鋼","2","80000","4-5","10体以上","4","60","結晶制御装置","3","100000","4","20","融合剤","4","120000"
"6","特殊","ウィーディ","PUS-X","4","融合剤","2","80000","BI-5","他の特殊禁止","4","60","ナノフレーク","3","100000","4","20","D32鋼","4","120000"
"6","特殊","ドロシー","TRP-Y","4","結晶制御装置","2","80000","4-5","他は3人以下","4","60","ナノフレーク","3","100000","4","20","D32鋼","4","120000"
"6","特殊","ア","GEE-X","4","融合剤","2","80000","2-8","狙撃禁止","4","60","D32鋼","3","100000","4","20","結晶制御装置","4","120000"
"6","(小計)","★6","★6","328","-","-","6640000","-","-","332","4980","-","-","8300000","332","1660","-","-","9960000"
"","","","","Stage１","","","","","","Stage2","","","","","Stage3","","","",""
"☆","職業","名前","タイプ","データ数","素材","個数","龍門幣","ステージ名","条件","データ数","チップ数","素材","個数","龍門幣","データ数","マシン数","素材","個数","龍門幣"
"5","先鋒","ワイルドメイン","CHG-X","2","上級源岩","3","40000","MN-2","他の先鋒禁止","2","20","上級砥石","4","50000","2","8","融合ゲル","5","60000"
"5","先鋒","リード","CHG-Y","2","上級糖原","3","40000","9-5","他の先鋒禁止","2","20","結晶回路","4","50000","2","8","上級砥石","5","60000"
"5","先鋒","グラニ","CHG-X","2","上級切削液","3","40000","GT-6","8体以上","2","20","上級糖原","4","50000","2","8","上級異鉄","5","60000"
"5","先鋒","キアーベ","SOL-Y","2","融合ゲル","3","40000","1-1","他は★1のみ","2","20","上級エステル","4","50000","2","8","上級砥石","5","60000"
"5","先鋒","テキサス","SOL-Y","2","RMA70-24","3","40000","CB-3","他の先鋒禁止","2","20","上級砥石","4","50000","2","8","上級マンガン","5","60000"
"5","先鋒","ズィマー","SOL-X","2","上級熾合金","3","40000","1-5","他は先鋒・狙撃のみ","2","20","融合ゲル","4","50000","2","8","上級異鉄","5","60000"
"5","先鋒","エリジウム","BEA-X","2","融合ゲル","3","40000","S3-6","","2","20","上級砥石","4","50000","2","8","結晶回路","5","60000"
"5","前衛","スワイヤー","INS-X","2","上級異鉄","3","40000","S2-3","他は近距離のみ","2","20","RMA70-24","4","50000","2","8","上級アケトン","5","60000"
"5","前衛","ウィスラッシュ","INS-X","2","上級エステル","3","40000","S3-6","他は重装のみ","2","20","上級アケトン","4","50000","2","8","上級異鉄","5","60000"
"5","前衛","バイビーク","SWO-X","2","精錬溶剤","3","40000","3-7","重装隊長を1体以上","2","20","上級マンガン","4","50000","2","8","上級切削液","5","60000"
"5","前衛","Tachanka","SWO-X","2","結晶回路","3","40000","S2-3","他は重装のみ","2","20","上級源岩","4","50000","2","8","上級マンガン","5","60000"
"5","前衛","エンカク","DRE-Y","2","上級エステル","3","40000","S4-3","サルカズ系を3体以上","2","20","上級切削液","4","50000","2","8","上級熾合金","5","60000"
"5","前衛","フランカ","DRE-X","2","上級異鉄","3","40000","9-3","ダブリン重装兵1体以上","2","20","上級装置","4","50000","2","8","上級マンガン","5","60000"
"5","前衛","モーガン","DRE-X","2","上級エステル","3","40000","4-5","10体以上","2","20","上級切削液","4","50000","2","8","上級熾合金","5","60000"
"5","前衛","アカフユ","MUS-X","2","上級源岩","3","40000","3-8","SkullShredder","2","20","上級糖原","4","50000","2","8","上級装置","5","60000"
"5","前衛","レウスSノイルホーン","MUS-X","2","上級熾合金","3","40000","3-8","SkullShredder","2","20","上級装置","4","50000","2","8","精錬溶剤","5","60000"
"5","重装","オーロラ","HES-X","2","上級糖原","3","40000","3-8","SkullShredder","2","20","融合ゲル","4","50000","2","8","上級アケトン","5","60000"
"5","重装","二アール","GUA-X","2","上級アケトン","3","40000","1-12","全オペレーターが撃破されない","2","20","上級エステル","4","50000","2","8","上級熾合金","5","60000"
"5","重装","ウン","GUA-Y","2","上級装置","3","40000","S2-4","他は術師のみ","2","20","上級エステル","4","50000","2","8","上級糖原","5","60000"
"5","重装","バイソン","PRO-X","2","上級異鉄","3","40000","3-7","他の重装禁止","2","20","上級合成コール","4","50000","2","8","上級砥石","5","60000"
"5","重装","クロワッサン","PRO-Y","2","上級エステル","3","40000","2-8","S2を2回以上","2","20","結晶回路","4","50000","2","8","上級合成コール","5","60000"
"5","重装","ヘビーレイン","PRO-Y","2","上級アケトン","3","40000","2-7","全オペレーターが撃破されない","2","20","融合ゲル","4","50000","2","8","上級エステル","5","60000"
"5","重装","セメント","HES-X","2","上級糖原","3","40000","IW-EX-6","他の重装禁止","2","20","結晶回路","4","50000","2","8","上級砥石","5","60000"
"5","狙撃","ファイヤーウォッチ","DEA-Y","2","上級アケトン","3","40000","2-10","SkullShredder","2","20","上級マンガン","4","50000","2","8","上級砥石","5","60000"
"5","狙撃","アンドレアナ","DEA-X","2","上級装置","3","40000","3-2","15体以上","2","20","上級熾合金","4","50000","2","8","上級エステル","5","60000"
"5","狙撃","ルナカブ","DEA-Y","2","結晶回路","3","40000","2-5","上級術師2体以上","2","20","上級合成コール","4","50000","2","8","上級源岩","5","60000"
"5","狙撃","メテオリーテ","ART-Y","2","上級装置","3","40000","2-4","他は先鋒のみ","2","20","上級糖原","4","50000","2","8","上級マンガン","5","60000"
"5","狙撃","シェーシャ","ART-X","2","上級合成コール","3","40000","S3-6","オリジムシβ10体以上","2","20","上級源岩","4","50000","2","8","上級マンガン","5","60000"
"5","狙撃","截云","ART-Y","2","上級マンガン","3","40000","S2-2","15体以上","2","20","上級異鉄","4","50000","2","8","上級アケトン","5","60000"
"5","狙撃","プロヴァンス","ARC-X","2","融合ゲル","3","40000","S5-1","凶悪伐採者を含めた6体以上","2","20","上級砥石","4","50000","2","8","結晶回路","5","60000"
"5","狙撃","メラニーテ","ARC-Y","2","上級合成コール","3","40000","S3-5","他は6人以下","2","20","上級源岩","4","50000","2","8","上級アケトン","5","60000"
"5","狙撃","アズリウス","MAR-Y","2","融合ゲル","3","40000","3-4","他は前衛のみ","2","20","精錬溶剤","4","50000","2","8","上級切削液","5","60000"
"5","狙撃","プラチナ","MAR-X","2","RMA70-24","3","40000","5-7","コキュートス2体以上","2","20","精錬溶剤","4","50000","2","8","上級エステル","5","60000"
"5","狙撃","グレースロート","MAR-Y","2","上級砥石","3","40000","2-10","SkullShredder","2","20","上級糖原","4","50000","2","8","上級熾合金","5","60000"
"5","狙撃","エイプリル","MAR-Y","2","上級マンガン","3","40000","5-3","特戦術師隊長2体以上","2","20","融合ゲル","4","50000","2","8","上級装置","5","60000"
"5","狙撃","寒芒クルース","MAR-X","2","上級熾合金","3","40000","3-8","SkullShredder","2","20","RMA70-24","4","50000","2","8","上級装置","5","60000"
"5","狙撃","インサイダー","MAR-X","2","RMA70-24","3","40000","3-4","他の狙撃禁止","2","20","上級アケトン","4","50000","2","8","融合ゲル","5","60000"
"5","狙撃","トギフォンス","SIE-X","2","精錬溶剤","3","40000","4-6","他は6人以下","2","20","上級源岩","4","50000","2","8","RMA70-24","5","60000"
"5","狙撃","エラト","SIE-X","2","上級切削液","3","40000","S5-9","他の狙撃禁止","2","20","結晶回路","4","50000","2","8","精錬溶剤","5","60000"
"5","狙撃","承曦グレイ","BOM-X","2","上級装置","3","40000","1-3","他は前衛のみ","2","20","上級糖原","4","50000","2","8","上級マンガン","5","60000"
"5","術師","レイズ","CHA-X","2","上級熾合金","3","40000","S3-6","ブッチャー1体以上","2","20","上級装置","4","50000","2","8","精錬溶剤","5","60000"
"5","術師","アステジーニ","CHA-Y","2","上級合成コール","3","40000","4-3","他は重装のみ","2","20","結晶回路","4","50000","2","8","精錬溶剤","5","60000"
"5","術師","レオンハルト","SPC-X","2","RMA70-24","3","40000","3-5","S2で10体以上","2","20","上級アケトン","4","50000","2","8","融合ゲル","5","60000"
"5","術師","スカイフレア","SPC-Y","2","上級砥石","3","40000","S3-5","ブッチャー2体以上を含めた10体以上","2","20","精錬溶剤","4","50000","2","8","上級切削液","5","60000"
"5","術師","炎獄ラヴァ","SPC-X","2","上級マンガン","3","40000","WR-4","ヤマツミを含めて8体以上","2","20","RMA70-24","4","50000","2","8","上級源岩","5","60000"
"5","術師","アイリス","MSC-X","2","上級異鉄","3","40000","2-2","重装兵2体以上","2","20","上級切削液","4","50000","2","8","RMA70-24","5","60000"
"5","術師","ハーモニー","MSC-X","2","上級糖原","3","40000","6-5","寄生兵2体以上","2","20","上級マンガン","4","50000","2","8","上級源岩","5","60000"
"5","術師","アーミヤ","CCR-Y","2","上級エステル","3","40000","3-8","SkullShredder","2","20","上級アケトン","4","50000","2","8","上級異鉄","5","60000"
"5","術師","アブサント","CCR-X","2","上級アケトン","3","40000","3-4","他の術師禁止","2","20","上級マンガン","4","50000","2","8","上級砥石","5","60000"
"5","術師","トミミ","CCR-Y","2","上級装置","3","40000","RI-2","他の術師禁止","2","20","上級熾合金","4","50000","2","8","上級エステル","5","60000"
"5","術師","ナイトメア","CCR-Y","2","上級異鉄","3","40000","S4-1","他の術師禁止","2","20","RMA70-24","4","50000","2","8","上級アケトン","5","60000"
"5","術師","カニパラート","CCR-Y","2","上級合成コール","3","40000","2-3","重装兵2体以上","2","20","上級異鉄","4","50000","2","8","RMA70-24","5","60000"
"5","術師","コロセラム","BLA-X","2","融合ゲル","3","40000","BI-6","S2を2回以上","2","20","上級装置","4","50000","2","8","上級源岩","5","60000"
"5","術師","ミント","PLX-X","2","結晶回路","3","40000","BI-2","氷原の戦士を6体以上落とす","2","20","上級源岩","4","50000","2","8","上級マンガン","5","60000"
"5","術師","ビーズワクス","PLX-X","2","精錬溶剤","3","40000","DH-6","重装禁止","2","20","上級マンガン","4","50000","2","8","上級切削液","5","60000"
"5","術師","サンタラ","SPC-Y","2","上級熾合金","3","40000","BI-2","","2","20","上級エステル","4","50000","2","8","上級糖原","5","60000"
"5","医療","ブリーズ","RIN-X","2","上級マンガン","3","40000","4-1","他は7人以下","2","20","上級異鉄","4","50000","2","8","上級アケトン","5","60000"
"5","医療","フィリオプシス","RIN-X","2","上級合成コール","3","40000","4-9","他の医療・重装禁止","2","20","上級異鉄","4","50000","2","8","RMA70-24","5","60000"
"5","医療","セイロン","WAH-X","2","上級切削液","3","40000","OF-3","他の医療禁止","2","20","上級装置","4","50000","2","8","結晶回路","5","60000"
"5","医療","ウィスパーレイン","WAH-X","2","上級源岩","3","40000","2-5","他の医療禁止","2","20","上級アケトン","4","50000","2","8","上級合成コール","5","60000"
"5","医療","サイレンス","PHY-Y","2","上級砥石","3","40000","4-8","他の医療禁止","2","20","上級源岩","4","50000","2","8","上級装置","5","60000"
"5","医療","ワルファリン","PHY-X","2","上級マンガン","3","40000","2-10","他は前衛のみ","2","20","上級合成コール","4","50000","2","8","結晶回路","5","60000"
"5","医療","フォリニック","PHY-Y","2","上級合成コール","3","40000","5-2","8体以上","2","20","上級砥石","4","50000","2","8","融合ゲル","5","60000"
"5","医療","トゥイエ","PHY-X","2","上級装置","3","40000","4-6","他は6人以下","2","20","上級切削液","4","50000","2","8","精錬溶剤","5","60000"
"5","補助","シーン","SUM-X","2","上級源岩","3","40000","3-1","他は狙撃のみ","2","20","上級糖原","4","50000","2","8","上級装置","5","60000"
"5","補助","メイヤー","SUM-X","2","上級糖原","3","40000","2-9","他は狙撃のみ","2","20","上級マンガン","4","50000","2","8","上級源岩","5","60000"
"5","補助","グラウコス","DEC-X","2","上級熾合金","3","40000","5-7","アーツバードA1を2機以上","2","20","上級エステル","4","50000","2","8","上級糖原","5","60000"
"5","補助","イースチナ","DEC-Y","2","結晶回路","3","40000","2-3","配置","2","20","上級マンガン","4","50000","2","8","上級熾合金","5","60000"
"5","補助","プロヴァイゾ","DEC-X","2","上級糖原","3","40000","4-7","バクダンムシ3体以上","2","20","上級異鉄","4","50000","2","8","RMA70-24","5","60000"
"5","補助","プラマニクス","UMD-X","2","上級異鉄","3","40000","2-3","他は6人以下","2","20","上級装置","4","50000","2","8","上級マンガン","5","60000"
"5","補助","シャマレ","UMD-X","2","上級アケトン","3","40000","6-5","他の補助禁止","2","20","上級切削液","4","50000","2","8","結晶回路","5","60000"
"5","補助","ウインドフリット","CRA-X","2","上級マンガン","3","40000","11-9","他は重装・術師・医療のみ","2","20","RMA70-24","4","50000","2","8","上級源岩","5","60000"
"5","特殊","カフカ","EXE-Y","2","上級砥石","3","40000","2-7","スキルで10体以上","2","20","上級異鉄","4","50000","2","8","上級合成コール","5","60000"
"5","特殊","ワイフー","EXE-X","2","融合ゲル","3","40000","4-7","他は6人以下","2","20","上級装置","4","50000","2","8","上級源岩","5","60000"
"5","特殊","レッド","EXE-Y","2","RMA70-24","3","40000","S4-5","バクダンムシ4体以上","2","20","上級熾合金","4","50000","2","8","上級異鉄","5","60000"
"5","特殊","ウユウ","MER-X","2","上級アケトン","3","40000","3-7","砲兵2体以上","2","20","上級切削液","4","50000","2","8","結晶回路","5","60000"
"5","特殊","ベナ","PUM-Y","2","精錬溶剤","3","40000","2-3","重装兵1体以上","2","20","上級熾合金","4","50000","2","8","上級合成コール","5","60000"
"5","特殊","カゼマル","PUM-X","2","上級エステル","3","40000","3-1","30体以上","2","20","上級合成コール","4","50000","2","8","融合ゲル","5","60000"
"5","特殊","スノーズント","HOK-X","2","結晶回路","3","40000","4-6","S2を2回以上","2","20","精錬溶剤","4","50000","2","8","上級切削液","5","60000"
"5","特殊","クリフハート","HOK-X","2","精錬溶剤","3","40000","MN-4","他の特殊禁止","2","20","RMA70-24","4","50000","2","8","上級糖原","5","60000"
"5","特殊","マンティコア","AMB-X","2","上級切削液","3","40000","1-9","他は1人以下","2","20","上級アケトン","4","50000","2","8","上級糖原","5","60000"
"5","特殊","キララ","AMB-X","2","上級源岩","3","40000","3-1","20体以上","2","20","上級熾合金","4","50000","2","8","上級エステル","5","60000"
"5","特殊","エフイーター","PUS-Y","2","RMA70-24","3","40000","WR-7","S2を2回以上","2","20","上級熾合金","4","50000","2","8","上級異鉄","5","60000"
"5","特殊","エンフォーサー","PUS-X","2","上級砥石","3","40000","GA-EX-1","精鋭求道狙撃手を3体以上落とす","2","20","上級異鉄","4","50000","2","8","上級合成コール","5","60000"
"5","特殊","Frost","TRP-Y","2","上級切削液","3","40000","4-4","CrownSlayer","2","20","上級糖原","4","50000","2","8","上級異鉄","5","60000"
"5","特殊","ロビン","TRP-Y","2","上級源岩","3","40000","BI-EX-2","氷原の護法隊長を6体以上落とす","2","20","上級砥石","4","50000","2","8","融合ゲル","5","60000"
"5","特殊","スプリア","GEE-X","2","上級砥石","3","40000","DM-2","S2を1回以上","2","20","精錬溶剤","4","50000","2","8","上級切削液","5","60000"
"5","(小計)","★5","★5","174","-","-","3480000","-","-","174","1740","-","-","4350000","174","696","-","-","5220000"
"","","","","Stage１","","","","","","Stage2","","","","","Stage3","","","",""
"☆","職業","名前","タイプ","データ数","素材","個数","龍門幣","ステージ名","","データ数","チップ数","素材","個数","龍門幣","データ数","マシン数","素材","個数","龍門幣"
